ObjectId,organization,department,division,branch,unit,suite,office,address,community,latitude,longitude,mailcode
2983,,Finance,Branch reports direct to FIN DM,Office of the Comptroller,Financial Accounting,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,B1
2984,,Finance,Branch reports direct to FIN DM,Office of the Comptroller,Financial Accounting,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,B1
2985,,Energy Mines and Resources,Sustainable Resources,Forestry,Forest Planning and Development,,Forestry Building,Mile 918 Alaska Highway,Whitehorse,60.736833,-135.098865,K918
2986,,Health and Social Services,Health Services,,,,Mail Code Not Available - TBD,,Whitehorse,60.72085,-135.05323,NA
2987,,Energy Mines and Resources,,,,,Forestry Building,Mile 918 Alaska Highway,Whitehorse,60.736833,-135.098865,K918
2988,,Education,Public Schools,Schools,Whitehorse Schools,,Gadzoosdaa Student Residence,15 Selkirk Street,Whitehorse,60.707156823,-135.038731899,GAD
2989,,Education,Public Schools,Schools,,15,Gadzoosdaa Student Residence,Selkirk Street,Whitehorse,60.705507647,-135.040598247,GAD
2990,,Education,Public Schools,Schools,Whitehorse Schools,15,Gadzoosdaa Student Residence,Selkirk Street,Whitehorse,60.705507647,-135.040598247,GAD
2991,,Education,Public Schools,Schools,Whitehorse Schools,15,Gadzoosdaa Student Residence,Selkirk Street,Whitehorse,60.705507647,-135.040598247,GAD
2992,,Education,Public Schools,Schools,Whitehorse Schools,15,Gadzoosdaa Student Residence,Selkirk Street,Whitehorse,60.705507647,-135.040598247,GAD
2993,,Education,Public Schools,Schools,Whitehorse Schools,15,Gadzoosdaa Student Residence,Selkirk Street,Whitehorse,60.705507647,-135.040598247,GAD
2994,,Education,Public Schools,Schools,Whitehorse Schools,15,Gadzoosdaa Student Residence,Selkirk Street,Whitehorse,60.705507647,-135.040598247,GAD
2995,,Education,Public Schools,Schools,Whitehorse Schools,15,Gadzoosdaa Student Residence,Selkirk Street,Whitehorse,60.705507647,-135.040598247,GAD
2996,,Education,Public Schools,Schools,Whitehorse Schools,15,Gadzoosdaa Student Residence,Selkirk Street,Whitehorse,60.705507647,-135.040598247,GAD
2997,,Education,Public Schools,Schools,Whitehorse Schools,15,Gadzoosdaa Student Residence,Selkirk Street,Whitehorse,60.705507647,-135.040598247,GAD
2998,,Education,Public Schools,Schools,Whitehorse Schools,,Golden Horn Elementary School,209 Duncan Drive,Whitehorse,60.605564316,-134.876164291,GHE
2999,,Education,Public Schools,Schools,Whitehorse Schools,,Golden Horn Elementary School,209 Duncan Drive,Whitehorse,60.605564316,-134.876164291,GHE
3000,,Education,Public Schools,Schools,Whitehorse Schools,,Golden Horn School,209 Duncan Drive,Whitehorse,60.605564316,-134.876164291,GHE
3001,,Education,Public Schools,Schools,Administration,,Grey Mountain Primary School,186 Alsek Road,Whitehorse,60.701410417,-135.023191327,GMP
3002,,Education,Public Schools,Schools,Whitehorse Schools,,Grey Mountain School,186 Alsek Road,Whitehorse,60.701410417,-135.023191327,GMP
3003,,Health and Social Services,,,,,H-1 Crocus Ridge,"Box 2703, HD-1",Whitehorse,60.72085,-135.05323,
3004,,Health and Social Services,Social Services,Family and Children's Services,,401,H-10 RBB,4114 4th avenue,Whitehorse,60.719268754,-135.056614382,H10
3005,,Health and Social Services,,,,,H-15,"Box 2703, H-13",Whitehorse,60.72085,-135.05323,
3006,,Health and Social Services,,,,,H-18,"Box 2703, H-18",Whitehorse,60.72085,-135.05323,
3007,,Health and Social Services,,,,,H-18,"Box 2703, H-18",Whitehorse,60.72085,-135.05323,
3008,,Health and Social Services,,,,,H-2,"PO Box 2703, H-15",Whitehorse,60.72085,-135.05323,
3009,,Health and Social Services,,,,201,H-211,H-211,Whitehorse,60.72085,-135.05323,H1
3010,,Community Services,Protective Services,Emergency Medical Services,,,Haines Junction Ambulance Station,Km 1578.5 Alaska Highway,Haines Junction,60.76701425,-137.518399737,EMS-HJ
3011,,Health and Social Services,,,,,Haines Junction Health Centre,"Box 2703, #2 Hospital Road",Whitehorse,60.7178824430001,-135.043170875,
3012,,Health and Social Services,,,,,Haines Junction Health Centre,"Box 2703, #2HSPRD.",Whitehorse,60.72085,-135.05323,
3013,,Community Services,Protective Services,Wildland Fire Management,Air Operations,,Hanger D,60 Norseman Road,Whitehorse,60.715726455,-135.080778762,C24
3014,,Community Services,Protective Services,Wildland Fire Management,Wildfire and Emergency Operations,,Hanger D,60 Norseman Road,Whitehorse,60.715726455,-135.080778762,C24
3015,,Community Services,Protective Services,Wildland Fire Management,Wildfire and Emergency Operations,,Hanger D,60 Norseman Road,Whitehorse,60.715726455,-135.080778762,C24
3016,,Community Services,Protective Services,Wildland Fire Management,Wildfire and Emergency Operations,,Hanger D,60 Norseman Road,Whitehorse,60.715726455,-135.080778762,C24
3017,,Education,Public Schools,Schools,Whitehorse Schools,,Hidden Valley Elementary School,5 MacPherson Drive,Whitehorse,60.819980027,-135.202640499,HVE
3018,,Education,Public Schools,,,,Hidden Valley Elementary School,5 MacPherson Road,Whitehorse,60.819980027,-135.202640499,HVE
3019,,Education,Public Schools,Schools,Whitehorse Schools,,Holy Family Elementary School,55 Wann Road,Whitehorse,60.7756093690001,-135.134299299,HFS
3020,,Education,Public Schools,Schools,Whitehorse Schools,,Holy Family Elementary School,55 Wann Road,Whitehorse,60.7756093690001,-135.134299299,HFS
3021,,Education,Public Schools,Schools,Whitehorse Schools,,Holy Family Elementary School,55 Wann Road,Whitehorse,60.7756093690001,-135.134299299,HFS
3022,,Public Service Commission,Branch reports direct to PSC Commissioner,Organizational Development,,210,Hougens Centre,305 Main Street,Whitehorse,60.7190786420001,-135.055437565,Z1ODB
3023,,Public Service Commission,Branch reports direct to PSC Commissioner,Organizational Development,,210,Hougens Centre,305 Main Street,Whitehorse,60.7190786420001,-135.055437565,Z1ODB
3024,,Public Service Commission,Branch reports direct to PSC Commissioner,Organizational Development,,210,Hougens Centre,305 Main Street,Whitehorse,60.7190786420001,-135.055437565,Z1ODB
3025,,Public Service Commission,Branch reports direct to PSC Commissioner,Organizational Development,,210,Hougens Centre,305 Main Street,Whitehorse,60.7190786420001,-135.055437565,Z1ODB
3026,,Public Service Commission,Branch reports direct to PSC Commissioner,Organizational Development,,210,Hougens Centre,305 Main Street,Whitehorse,60.7190786420001,-135.055437565,Z1ODB
3027,,Public Service Commission,Branch reports direct to PSC Commissioner,Organizational Development,,210,Hougens Centre,305 Main Street,Whitehorse,60.7190786420001,-135.055437565,Z1ODB
3028,,Public Service Commission,Branch reports direct to PSC Commissioner,Organizational Development,,210,Hougens Centre,305 Main Street,Whitehorse,60.7190786420001,-135.055437565,Z1ODB
3029,,Public Service Commission,Branch reports direct to PSC Commissioner,Organizational Development,,210,Hougens Centre,305 Main Street,Whitehorse,60.7190786420001,-135.055437565,Z1ODB
3030,,Public Service Commission,Branch reports direct to PSC Commissioner,Organizational Development,,210,Hougens Centre,305 Main Street,Whitehorse,60.7190786420001,-135.055437565,Z1ODB
3031,,Public Service Commission,Branch reports direct to PSC Commissioner,Organizational Development,,210,Hougens Centre,305 Main Street,Whitehorse,60.7190786420001,-135.055437565,Z1ODB
3032,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,,,Whitehorse,60.72085,-135.05323,
3033,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,,Whitehorse,60.72085,-135.05323,W6
3034,,Justice,Legal Services,Workers Advocate Office,,C,Parkside Place,206 Lowe Street,Whitehorse,60.714964362,-135.049767737,Q1
3035,,Justice,Legal Services,Workers Advocate Office,,C,Parkside Place,206 Lowe Street,Whitehorse,60.714964362,-135.049767737,Q1
3036,,Highways and Public Works,Corporate Services ,Policy and Communications,,,Policy and Communications,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W3P
3037,,Highways and Public Works,Corporate Services ,Policy and Communications,,,Policy and Communications,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W3P
3038,,Highways and Public Works,Corporate Services ,Policy and Communications,,,Policy and Communications,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W3P
3039,,Highways and Public Works,Corporate Services ,Policy and Communications,,,Policy and Communications,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W3P
3040,,Highways and Public Works,Corporate Services ,Policy and Communications,,,Policy and Communications,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W3P
3041,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,,,Whitehorse,60.72085,-135.05323,
3042,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,,Whitehorse,60.72085,-135.05323,W6
3043,,Highways and Public Works,Corporate Services ,Policy and Communications,,,Policy and Communications,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W3P
3044,,Highways and Public Works,Corporate Services ,Policy and Communications,,,Policy and Communications,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W3P
3045,,Highways and Public Works,Corporate Services ,Policy and Communications,,,Policy and Communications,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W3P
3046,,Highways and Public Works,Corporate Services ,Policy and Communications,,,Policy and Communications,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W3P
3047,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,,Whitehorse,60.72085,-135.05323,
3048,,Cabinet Office,,,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,CM1
3049,,Highways and Public Works,Corporate Services ,Policy and Communications,,,Policy and Communications,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W3P
3050,,Highways and Public Works,Corporate Services ,Policy and Communications,,,Policy and Communications,9010 Quartz Road,Whitehorse,60.73198082,-135.067043855,W3P
3051,,Education,Public Schools,Schools,Whitehorse Schools,,Porter Creek Secondary School,1405 Hickory Drive,Whitehorse,60.7729277990001,-135.121497478,PCS
3052,,Education,Public Schools,Schools,Whitehorse Schools,,Porter Creek Secondary School,1405 Hickory Drive,Whitehorse,60.7729277990001,-135.121497478,PCS
3053,,Education,Public Schools,Schools,Whitehorse Schools,,Porter Creek Secondary School,1405 Hickory Drive,Whitehorse,60.7729277990001,-135.121497478,PCS
3054,,Education,Public Schools,Schools,Whitehorse Schools,,Porter Creek Secondary School,1405 Hickory Drive,Whitehorse,60.7729277990001,-135.121497478,PCS
3055,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,,Whitehorse,60.72085,-135.05323,W6
3056,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,,Whitehorse,60.72085,-135.05323,W6
3057,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,,,Whitehorse,60.72085,-135.05323,
3058,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,113 Industrial Road,,Whitehorse,60.72085,-135.05323,
3059,,Education,Public Schools,Schools,Whitehorse Schools,,Porter Creek Secondary School,1405 Hickory Drive,Whitehorse,60.7729277990001,-135.121497478,PCS
3060,,Education,Public Schools,Schools,Whitehorse Schools,,Porter Creek Secondary School,1405 Hickory Drive,Whitehorse,60.7729277990001,-135.121497478,PCS
3061,,Education,Public Schools,Schools,Whitehorse Schools,,Porter Creek Secondary School,1405 Hickory Drive,Whitehorse,60.7729277990001,-135.121497478,PCS
3062,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,,Whitehorse,60.72085,-135.05323,
3063,,Education,Public Schools,Schools,,,Porter Creek Secondary School,1405 Hickory Street,Whitehorse,60.7729277990001,-135.121497478,PCS
3064,,Education,Public Schools,Schools,Whitehorse Schools,,Porter Creek Secondary School,1405 Hickory Street,Whitehorse,60.7729277990001,-135.121497478,PCS
3065,,Education,Public Schools,Schools,Whitehorse Schools,,Porter Creek Secondary School,1405 Hickory Street,Whitehorse,60.7729277990001,-135.121497478,PCS
3066,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,,Whitehorse,60.72085,-135.05323,W6
3067,,Justice,Branch reports direct to JUS DM,Finance Systems Administration and Records,Finance,,Prospector Building,301 Jarvis Street,Whitehorse,60.7215156090001,-135.056667086,J10
3068,,Justice,Community Justice and Public Safety,,,,Prospector Building,301 Jarvis Street,Whitehorse,60.7215156090001,-135.056667086,J10
3069,,Justice,Community Justice and Public Safety,,,,Prospector Building,301 Jarvis Street,Whitehorse,60.7215156090001,-135.056667086,J10
3070,,Justice,Community Justice and Public Safety,Corrections,,,Prospector Building,301 Jarvis Street,Whitehorse,60.7215156090001,-135.056667086,J10
3071,,Justice,Community Justice and Public Safety,Corrections,Community and Correctional Services,,Prospector Building,301 Jarvis Street,Whitehorse,60.7215156090001,-135.056667086,J10
3072,,Justice,Community Justice and Public Safety,Corrections,Community and Correctional Services,,Prospector Building,301 Jarvis Street,Whitehorse,60.7215156090001,-135.056667086,J7
3073,,Justice,Community Justice and Public Safety,Corrections,Dawson City Offender Supervision and Services,,Prospector Building,301 Jarvis Street,Whitehorse,60.7215156090001,-135.056667086,J5
3074,,Finance,Financial Operations and Revenue Services,Financial Operations ,Payroll,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,B1
3075,,Justice,Community Justice and Public Safety,Corrections,Justice Wellness Centre,,Prospector Building,301 Jarvis Street,Whitehorse,60.7215156090001,-135.056667086,J5
3076,,Justice,Community Justice and Public Safety,Corrections,Justice Wellness Centre,,Prospector Building,301 Jarvis Street,Whitehorse,60.7215156090001,-135.056667086,J5
3077,,Justice,Community Justice and Public Safety,Corrections,Justice Wellness Centre,,Prospector Building,301 Jarvis Street,Whitehorse,60.7215156090001,-135.056667086,J5
3078,,Justice,Community Justice and Public Safety,Corrections,Justice Wellness Centre,,Prospector Building,301 Jarvis Street,Whitehorse,60.7215156090001,-135.056667086,J5
3079,,Justice,Community Justice and Public Safety,Corrections,Offender Supervision and Services,,Prospector Building,301 Jarvis Street,Whitehorse,60.7215156090001,-135.056667086,J5
3080,,Justice,Community Justice and Public Safety,Corrections,Offender Supervision and Services,,Prospector Building,301 Jarvis Street,Whitehorse,60.7215156090001,-135.056667086,J5
3081,,Highways and Public Works,Property Management,Facilities Management and Regional Services,Central Region,,Building Maintenance Workshop,,Whitehorse,60.72085,-135.05323,
3082,,Justice,Community Justice and Public Safety,Corrections,Offender Supervision and Services,,Prospector Building,301 Jarvis Street,Whitehorse,60.7215156090001,-135.056667086,J5
3083,,Justice,Community Justice and Public Safety,Corrections,Offender Supervision and Services,,Prospector Building,301 Jarvis Street,Whitehorse,60.7215156090001,-135.056667086,J5
3084,,Justice,Community Justice and Public Safety,Corrections,Offender Supervision and Services,,Prospector Building,301 Jarvis Street,Whitehorse,60.7215156090001,-135.056667086,J5
3085,,Justice,Community Justice and Public Safety,Corrections,Offender Supervision and Services,,Prospector Building,301 Jarvis Street,Whitehorse,60.7215156090001,-135.056667086,J5
3086,,Justice,Community Justice and Public Safety,Corrections,Offender Supervision and Services,,Prospector Building,301 Jarvis Street,Whitehorse,60.7215156090001,-135.056667086,J5
3087,,Highways and Public Works,Information and Communications Technology,Corporate Information Management,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,W10
3088,,Public Service Commission,Branch reports direct to PSC Commissioner,Policy and Planning Branch,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z1
3089,,Executive Council Office,Strategic Corporate Services,Communications,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,A8
3090,,Highways and Public Works,Information and Communications Technology,Technology Infrastructure and Operations,Technology Infrastructure,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,W10
3091,,Finance,Financial Operations and Revenue Services,Financial Operations ,Payroll,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,B1
3092,,Finance,Financial Operations and Revenue Services,Financial Operations ,Payroll,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,B1
3093,,Finance,Financial Operations and Revenue Services,Financial Operations ,Payroll,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,B1
3094,,Finance,Financial Operations and Revenue Services,Financial Operations ,Payroll,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,B1
3095,,Finance,Financial Operations and Revenue Services,Financial Operations ,Payroll,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,B1
3096,,Finance,Financial Operations and Revenue Services,Financial Operations ,Payroll,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,B1
3097,,Finance,Financial Operations and Revenue Services,Financial Operations ,Payroll,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,B1
3098,,Finance,Financial Operations and Revenue Services,Program Management,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,B1
3099,,Finance,Financial Operations and Revenue Services,Program Management,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,B1
3100,,Finance,Financial Operations and Revenue Services,Tax Administration,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,B5
3101,,Finance,Financial Operations and Revenue Services,Tax Administration,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,B1
3102,,Finance,Financial Operations and Revenue Services,Tax Administration,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,B5
3103,,Finance,Financial Operations and Revenue Services,Tax Administration,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,B5
3104,,Finance,Financial Operations and Revenue Services,Tax Administration,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,B5
3105,,Finance,Financial Operations and Revenue Services,Tax Administration,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,B5
3106,,Public Service Commission,HR Service Centre,,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z1
3107,,Public Service Commission,HR Service Centre,Compensation and Classification,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z4
3108,,Public Service Commission,HR Service Centre,Compensation and Classification,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z4
3109,,Public Service Commission,HR Service Centre,Compensation and Classification,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z4
3110,,Public Service Commission,HR Service Centre,Compensation and Classification,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z4
3111,,Public Service Commission,HR Service Centre,Compensation and Classification,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z1
3112,,Public Service Commission,HR Service Centre,Compensation and Classification,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z4
3113,,Public Service Commission,HR Service Centre,Compensation and Classification,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z4
3114,,Public Service Commission,HR Service Centre,Compensation and Classification,Classification,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z4
3115,,Public Service Commission,HR Service Centre,Compensation and Classification,Classification,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z4
3116,,Public Service Commission,HR Service Centre,Compensation and Classification,Classification,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z4
3117,,Public Service Commission,HR Service Centre,Compensation and Classification,Classification,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z4
3118,,Public Service Commission,HR Service Centre,Compensation and Classification,Compensation,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z1
3119,,Public Service Commission,HR Service Centre,Compensation and Classification,Compensation,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z4
3120,,Public Service Commission,HR Service Centre,Compensation and Classification,Compensation,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z1
3121,,Public Service Commission,HR Service Centre,Compensation and Classification,Compensation,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z4
3122,,Public Service Commission,HR Service Centre,Compensation and Classification,Compensation,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z1
3123,,Public Service Commission,HR Service Centre,Compensation and Classification,Compensation,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z4
3124,,Highways and Public Works,Corporate Services ,Policy and Communications,,400,Policy and Communications,,Whitehorse,60.72085,-135.05323,W3P
3125,,Public Service Commission,HR Service Centre,Compensation and Classification,Compensation,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z4
3126,,Public Service Commission,HR Service Centre,HR Centralized Services,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z4
3127,,Public Service Commission,HR Service Centre,HR Centralized Services,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z4
3128,,Highways and Public Works,Corporate Services ,Policy and Communications,,,Policy and Communications,,Whitehorse,60.72085,-135.05323,W3P
3129,,Public Service Commission,HR Service Centre,HR Centralized Services,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z4
3130,,Highways and Public Works,Corporate Services ,Policy and Communications,,,Policy and Communications,,Whitehorse,60.72085,-135.05323,W3P
3131,,Public Service Commission,HR Service Centre,HR Centralized Services,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z4
3132,,Public Service Commission,HR Service Centre,HR Centralized Services,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z4
3133,,Highways and Public Works,Corporate Services ,Policy and Communications,,,Policy and Communications,,Whitehorse,60.72085,-135.05323,W3P
3134,,Public Service Commission,HR Service Centre,HR Centralized Services,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z2
3135,,Public Service Commission,HR Service Centre,HR Centralized Services,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z4
3136,,Public Service Commission,HR Service Centre,HR Centralized Services,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z4
3137,,Public Service Commission,HR Service Centre,HR Centralized Services,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z4
3138,,Public Service Commission,HR Service Centre,HR Centralized Services,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z4
3139,,Public Service Commission,HR Service Centre,Human Resource Management Systems,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z1
3140,,Public Service Commission,HR Service Centre,Human Resource Management Systems,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z1
3141,,Public Service Commission,HR Service Centre,Human Resource Management Systems,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z1
3142,,Public Service Commission,HR Service Centre,Human Resource Management Systems,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z1
3143,,Highways and Public Works,Corporate Services ,Procurement Support Centre,,,Dakwakada Building,,Whitehorse,60.72085,-135.05323,W3C
3144,,Public Service Commission,HR Service Centre,Human Resource Management Systems,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z1
3145,,Public Service Commission,HR Service Centre,Human Resource Management Systems,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z1
3146,,Public Service Commission,HR Service Centre,Human Resource Management Systems,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z1
3147,,Cabinet Office,,,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,CM1
3148,,Public Service Commission,Branch reports direct to PSC Commissioner,Policy and Planning Branch,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z1
3149,,Highways and Public Works,Information and Communications Technology,Corporate Information Management,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,W10
3150,,Public Service Commission,Branch reports direct to PSC Commissioner,Policy and Planning Branch,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z1
3151,,Public Service Commission,Branch reports direct to PSC Commissioner,Policy and Planning Branch,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z1
3152,,Health and Social Services,Social Services,Social Supports,,,,,Whitehorse,60.72085,-135.05323,H4
3153,,Tourism and Culture,Branch reports direct to TOU DM,Tourism,Visitor Services,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,L7
3154,,Tourism and Culture,Branch reports direct to TOU DM,Tourism,Visitor Services,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,L7
3155,,Tourism and Culture,Branch reports direct to TOU DM,Tourism,Visitor Services,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,L7
3156,,Health and Social Services,Social Services,Social Supports,,,,,Whitehorse,60.72085,-135.05323,H4
3157,,Executive Council Office,Corporate Programs and Intergovernmental Relations,,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,Z1
3158,,Executive Council Office,Corporate Programs and Intergovernmental Relations,,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,A8
3159,,Executive Council Office,Corporate Programs and Intergovernmental Relations,Intergovernmental Relations,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,A8
3160,,Executive Council Office,Corporate Programs and Intergovernmental Relations,Intergovernmental Relations,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,A8
3161,,Executive Council Office,Corporate Programs and Intergovernmental Relations,Intergovernmental Relations,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,A8
3162,,Executive Council Office,Corporate Programs and Intergovernmental Relations,Intergovernmental Relations,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,A8
3163,,Executive Council Office,Corporate Programs and Intergovernmental Relations,Intergovernmental Relations,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,A8
3164,,Executive Council Office,Corporate Programs and Intergovernmental Relations,Intergovernmental Relations,,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,A8
3165,,Highways and Public Works,Corporate Services ,Supply Services,Mail and Logistics Services,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,W7
3166,,Highways and Public Works,Corporate Services ,Supply Services,Mail and Logistics Services,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,W7
3167,,Highways and Public Works,Corporate Services ,Supply Services,Mail and Logistics Services,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,W7
3168,,Highways and Public Works,Corporate Services ,Supply Services,Mail and Logistics Services,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,W7
3169,,Highways and Public Works,Corporate Services ,Supply Services,Mail and Logistics Services,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,W7
3170,,Highways and Public Works,Corporate Services ,Supply Services,Mail and Logistics Services,,Main Administration Building,2071 2nd Avenue,Whitehorse,60.716785814,-135.050013432,W7
